"driver","datetime","date","longitude","latitude","speed","heading","deviceStatus","session","motionActivity"
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,0
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 09:42:00",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 10:41:05",2023-12-18,77.4233052,28.6554233,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 10:42:05",2023-12-18,77.423338,28.655276,1.5005462,171.3129,1,1702872722,8
jaichand_globalassure,"2023-12-18 10:42:05",2023-12-18,77.423338,28.655276,1.5005462,171.3129,1,1702872722,8
jaichand_globalassure,"2023-12-18 10:42:05",2023-12-18,77.423338,28.655276,1.5005462,171.3129,1,1702872722,8
jaichand_globalassure,"2023-12-18 10:42:05",2023-12-18,77.423338,28.655276,1.5005462,171.3129,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:00:17",2023-12-18,77.423338,28.655276,1.5005462,171.3129,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:01:17",2023-12-18,77.4233313,28.6553647,0.46214724,187.26773,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:01:45",2023-12-18,77.4232205,28.655261,0.7021122,179.54936,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:02:18",2023-12-18,77.4228466,28.6551676,0.08603192,0.0,2,1702872722,64
jaichand_globalassure,"2023-12-18 11:02:36",2023-12-18,77.4230414,28.6549735,1.1222608,179.99991,1,1702872722,64
jaichand_globalassure,"2023-12-18 11:03:46",2023-12-18,77.4231788,28.6551659,0.7738944,22.365002,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:04:18",2023-12-18,77.4230553,28.6552817,0.46840805,334.87338,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:04:18",2023-12-18,77.4230553,28.6552817,0.46840805,334.87338,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:11:19",2023-12-18,77.4230553,28.6552817,0.46840805,334.87338,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:12:19",2023-12-18,77.4232176,28.6550486,1.0444065,143.24982,1,1702872722,64
jaichand_globalassure,"2023-12-18 11:12:28",2023-12-18,77.423306,28.6551961,0.9181359,56.585,2,1702872722,64
jaichand_globalassure,"2023-12-18 11:12:49",2023-12-18,77.4233056,28.655356,0.8125315,0.32255545,2,1702872722,64
jaichand_globalassure,"2023-12-18 11:16:29",2023-12-18,77.4233056,28.655356,0.8125315,0.32255545,2,1702872722,64
jaichand_globalassure,"2023-12-18 11:17:29",2023-12-18,77.4229322,28.6551818,4.3649335,235.9816,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:17:39",2023-12-18,77.4232964,28.6554122,3.1622038,53.75516,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:17:39",2023-12-18,77.4232964,28.6554122,3.1622038,53.75516,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:26:02",2023-12-18,77.4232964,28.6554122,3.1622038,53.75516,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:27:02",2023-12-18,77.4233484,28.6552733,1.9952182,169.43227,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:27:14",2023-12-18,77.4232601,28.6551583,1.4034913,196.50958,1,1702872722,128
jaichand_globalassure,"2023-12-18 11:27:22",2023-12-18,77.4231179,28.6552257,1.0283334,239.50346,1,1702872722,128
jaichand_globalassure,"2023-12-18 11:27:28",2023-12-18,77.4230226,28.6553394,0.5731728,273.27353,2,1702872722,128
jaichand_globalassure,"2023-12-18 11:27:45",2023-12-18,77.4228906,28.6554301,0.15156601,357.44724,2,1702872722,128
jaichand_globalassure,"2023-12-18 11:28:01",2023-12-18,77.42039,28.6540383,0.0,0.0,2,1702872722,128
jaichand_globalassure,"2023-12-18 11:28:14",2023-12-18,77.4226401,28.6554336,0.0,50.59816,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:28:25",2023-12-18,77.4226912,28.6552927,0.7711633,71.40146,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:29:02",2023-12-18,77.4224176,28.6556932,0.52945274,359.9999,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:29:13",2023-12-18,77.4220702,28.6557122,2.1174028,264.76755,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:29:25",2023-12-18,77.4225047,28.6553692,0.29912585,48.222683,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:29:37",2023-12-18,77.4222376,28.6558885,0.073348135,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:29:47",2023-12-18,77.4225959,28.6554629,0.05328427,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:29:59",2023-12-18,77.4227965,28.6554036,2.7135093,180.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:30:10",2023-12-18,77.4227062,28.6552294,8.280992,147.19112,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:30:37",2023-12-18,77.4227887,28.6553504,0.009699318,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:30:49",2023-12-18,77.4226776,28.6555268,0.57983017,190.27913,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:31:01",2023-12-18,77.4227835,28.6552117,0.34654757,302.83398,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:31:13",2023-12-18,77.4224069,28.6553548,2.2638228,228.08746,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:31:26",2023-12-18,77.4225946,28.6555186,0.3573349,210.43234,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:31:37",2023-12-18,77.4224282,28.655448,0.3476948,181.89209,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:31:49",2023-12-18,77.4225203,28.6552897,1.4831436,154.13724,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:31:59",2023-12-18,77.4225894,28.6554558,0.9281707,197.83315,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:32:09",2023-12-18,77.4225673,28.6551793,3.4068503,178.64273,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:32:25",2023-12-18,77.4222746,28.6548489,5.375951,184.11444,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:32:47",2023-12-18,77.421999,28.6549199,1.4621515,330.14005,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:32:59",2023-12-18,77.4226252,28.6547651,0.07470261,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:33:11",2023-12-18,77.4215631,28.6552114,2.1729863,180.00026,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:33:23",2023-12-18,77.4202088,28.6545804,5.768369,228.11884,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:33:35",2023-12-18,77.4198905,28.6539164,7.809351,167.24464,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:33:46",2023-12-18,77.4200968,28.6534054,6.617425,167.89552,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:33:58",2023-12-18,77.4201512,28.6527858,3.4936688,299.3793,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:34:10",2023-12-18,77.420024,28.652659,2.2060676,303.297,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:34:22",2023-12-18,77.4197882,28.6522744,6.3545036,279.6887,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:34:34",2023-12-18,77.4190619,28.65297,0.122108564,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:34:46",2023-12-18,77.4185828,28.6526773,0.03895507,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:35:00",2023-12-18,77.4178049,28.652752,0.04190344,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:35:11",2023-12-18,77.416709,28.6529443,4.210002,269.43378,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:35:23",2023-12-18,77.416107,28.6530451,4.3438454,261.58853,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:35:35",2023-12-18,77.415725,28.6531008,0.008264169,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:35:48",2023-12-18,77.4152341,28.6534729,0.05077434,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:36:00",2023-12-18,77.4081633,28.6575867,1.3974708,281.0,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:36:11",2023-12-18,77.4151383,28.6525883,4.302563,236.0,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:36:23",2023-12-18,77.4143747,28.6525802,3.6449914,237.41081,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:36:35",2023-12-18,77.4139985,28.652263,2.1057885,241.92928,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:36:47",2023-12-18,77.4132394,28.6525428,0.20275725,294.08615,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:37:09",2023-12-18,77.4139595,28.6518071,10.031778,139.61174,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:37:20",2023-12-18,77.4131402,28.6537414,4.006546,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:37:30",2023-12-18,77.413212,28.653564,0.55911434,108.30878,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:37:40",2023-12-18,77.4135782,28.652171,9.645679,164.1251,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:37:50",2023-12-18,77.4136717,28.6517466,6.882357,166.22456,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:38:20",2023-12-18,77.4126078,28.6519764,5.0555243,281.4769,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:38:29",2023-12-18,77.4121268,28.6521588,5.532309,291.88055,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:38:39",2023-12-18,77.4118216,28.6522705,3.8601534,292.34286,1,1702872722,1
jaichand_globalassure,"2023-12-18 11:38:50",2023-12-18,77.4122128,28.6521252,0.36504772,289.5311,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:40:37",2023-12-18,77.4122128,28.6521252,0.36504772,289.5311,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:41:37",2023-12-18,77.4157817,28.652275,0.0,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:42:05",2023-12-18,77.4166633,28.6492383,0.0,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:42:32",2023-12-18,77.40737,28.6548567,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:42:52",2023-12-18,77.416985,28.64775,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:43:18",2023-12-18,77.416395,28.6472783,0.0,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:43:35",2023-12-18,77.4143283,28.654845,0.0,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:43:52",2023-12-18,77.4162533,28.6474067,0.0,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:44:10",2023-12-18,77.4167683,28.6473,0.0,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:44:27",2023-12-18,77.4096217,28.6481283,0.0,0.0,2,1702872722,1
jaichand_globalassure,"2023-12-18 11:45:03",2023-12-18,77.4171914,28.6488988,0.029094346,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:45:37",2023-12-18,77.4126317,28.6567667,28.284805,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:45:51",2023-12-18,77.4075483,28.6549517,24.058378,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:46:03",2023-12-18,77.417845,28.6485967,1.1931355,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:46:18",2023-12-18,77.419005,28.6481583,2.5756288,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:46:32",2023-12-18,77.421695,28.64547,6.5165277,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:47:37",2023-12-18,77.417945,28.6509817,1.5711789,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:48:11",2023-12-18,77.4158733,28.651435,1.6427509,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:48:40",2023-12-18,77.4135867,28.6519583,2.247344,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:49:11",2023-12-18,77.4139601,28.6519776,1.8729953,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:49:23",2023-12-18,77.4061433,28.6537483,4.6401153,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:49:39",2023-12-18,77.41395,28.6518967,2.2950516,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:49:54",2023-12-18,77.4140482,28.6520303,0.54337466,0.00002051,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:50:14",2023-12-18,77.4138745,28.6524646,2.1407306,359.99997,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:50:25",2023-12-18,77.4138546,28.6521754,2.419418,182.27347,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:50:33",2023-12-18,77.4139407,28.6520317,0.852555,180.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:51:30",2023-12-18,77.4137045,28.6520498,0.01927554,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:52:04",2023-12-18,77.4138117,28.6519367,0.76863843,95.32156,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:52:23",2023-12-18,77.4146065,28.6519668,0.0017716633,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:52:35",2023-12-18,77.4138732,28.6520165,6.6430826,274.38437,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:52:35",2023-12-18,77.4138732,28.6520165,6.6430826,274.38437,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:52:56",2023-12-18,77.4136732,28.652335,0.13525072,359.99997,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:53:13",2023-12-18,77.413875,28.652095,1.4844205,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:53:28",2023-12-18,77.4162217,28.6523517,2.5359766,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:53:47",2023-12-18,77.4139083,28.6520317,0.8183275,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:54:04",2023-12-18,77.4118133,28.6531783,3.0349874,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:54:21",2023-12-18,77.4133967,28.6523867,1.0803626,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:54:38",2023-12-18,77.4135717,28.65247,0.85553354,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:54:51",2023-12-18,77.4138128,28.6521354,0.071731836,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:55:07",2023-12-18,77.4151633,28.65196,0.3334514,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:55:22",2023-12-18,77.4139683,28.653035,0.74905163,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:55:38",2023-12-18,77.4139267,28.6520867,0.34746298,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:56:25",2023-12-18,77.411195,28.65083,1.4782631,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:56:46",2023-12-18,77.4094583,28.654895,2.280731,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:57:01",2023-12-18,77.414135,28.6520167,0.16702905,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:57:16",2023-12-18,77.41338,28.6525283,0.022028668,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:57:32",2023-12-18,77.4159167,28.6505483,0.6568796,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:57:47",2023-12-18,77.4139967,28.6520867,0.18904823,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:58:03",2023-12-18,77.414495,28.6516917,0.09538019,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:58:17",2023-12-18,77.414075,28.6520707,0.050966434,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:58:31",2023-12-18,77.4115917,28.6532417,0.8899964,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:58:48",2023-12-18,77.4138087,28.6519954,0.20289314,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 11:58:59",2023-12-18,77.4129185,28.6538412,1.5013043,359.99997,1,1702872722,8
jaichand_globalassure,"2023-12-18 11:59:33",2023-12-18,77.4137151,28.6518791,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 11:59:47",2023-12-18,77.4136936,28.6526103,3.8902123,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 11:59:53",2023-12-18,77.4136935,28.652824,3.84729,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:00:04",2023-12-18,77.4137851,28.6520783,4.307176,170.75092,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:00:21",2023-12-18,77.4136036,28.6521734,0.42039073,359.99976,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:00:41",2023-12-18,77.4140867,28.65717,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:00:57",2023-12-18,77.431275,28.64222,144.16064,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 12:01:12",2023-12-18,77.4100167,28.6570633,1.4371045,317.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 12:01:30",2023-12-18,77.41388,28.6521367,0.0,0.0,2,1702872722,64
jaichand_globalassure,"2023-12-18 12:02:03",2023-12-18,77.4132227,28.6522932,1.3373487,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 12:02:15",2023-12-18,77.4132161,28.652025,2.1681864,179.99931,1,1702872722,8
jaichand_globalassure,"2023-12-18 12:02:24",2023-12-18,77.4139495,28.6527456,0.969215,0,2,1702872722,8
jaichand_globalassure,"2023-12-18 12:02:32",2023-12-18,77.4138527,28.6521145,1.8233244,180.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 12:02:32",2023-12-18,77.4138527,28.6521145,1.8233244,180.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:10:11",2023-12-18,77.4133533,28.651005,0.0,0.0,2,1702872722,0
jaichand_globalassure,"2023-12-18 12:10:41",2023-12-18,77.41406,28.6521267,4.71495,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:11:46",2023-12-18,77.41513,28.6515033,1.9256824,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:12:02",2023-12-18,77.4138783,28.65203,1.1226971,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:12:20",2023-12-18,77.4141533,28.65194,1.0110599,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:12:36",2023-12-18,77.4142117,28.6528283,1.5110509,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:12:54",2023-12-18,77.41378,28.652035,0.7447885,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:13:21",2023-12-18,77.4115583,28.6535283,1.7416531,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:13:34",2023-12-18,77.409985,28.6548093,0.2602622,297.53998,2,1702872722,8
jaichand_globalassure,"2023-12-18 12:13:47",2023-12-18,77.4138033,28.6518833,0.1985568,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 12:14:08",2023-12-18,77.4139615,28.6520584,1.5380147,43.54266,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:14:47",2023-12-18,77.4133249,28.6519355,0.10927499,180.00002,2,1702872722,8
jaichand_globalassure,"2023-12-18 12:14:58",2023-12-18,77.4137537,28.6520037,3.235952,78.76038,1,1702872722,8
jaichand_globalassure,"2023-12-18 12:15:18",2023-12-18,77.4139159,28.6520771,0.93074983,80.01489,2,1702872722,8
jaichand_globalassure,"2023-12-18 12:15:18",2023-12-18,77.4139159,28.6520771,0.93074983,80.01489,2,1702872722,8
jaichand_globalassure,"2023-12-18 12:16:03",2023-12-18,77.4142123,28.6514272,2.0557182,179.99991,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:16:58",2023-12-18,77.4140033,28.65206,0.08792977,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:17:55",2023-12-18,77.4139967,28.652675,0.42696115,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:18:08",2023-12-18,77.4138965,28.6524541,1.0474668,180.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:18:22",2023-12-18,77.4133418,28.6531591,1.5520529,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:18:38",2023-12-18,77.4139567,28.6521083,0.026467992,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:18:52",2023-12-18,77.4134273,28.6517276,1.2961591,180.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:19:05",2023-12-18,77.4124338,28.6514929,0.49531332,180.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:19:20",2023-12-18,77.41285,28.6529717,0.5941515,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:19:34",2023-12-18,77.4115238,28.6516275,1.4647772,180.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:19:49",2023-12-18,77.413795,28.6519467,0.0689211,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:20:06",2023-12-18,77.4140017,28.6521283,0.035259373,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:20:39",2023-12-18,77.41448,28.653405,0.4896242,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:20:55",2023-12-18,77.41385,28.6528417,0.25266072,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:21:17",2023-12-18,77.413845,28.6524383,0.11324538,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 12:21:45",2023-12-18,77.4139319,28.6521813,2.7411551,167.99545,1,1702872722,32
jaichand_globalassure,"2023-12-18 12:22:06",2023-12-18,77.4141308,28.652185,0.8481509,53.984104,2,1702872722,8
jaichand_globalassure,"2023-12-18 12:22:26",2023-12-18,77.4140661,28.6520586,1.2195096,197.97458,1,1702872722,8
jaichand_globalassure,"2023-12-18 12:22:50",2023-12-18,77.412285,28.6542117,12.088837,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 12:23:06",2023-12-18,77.4141,28.6521447,0.25199208,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 12:23:27",2023-12-18,77.41165,28.6536483,0.0,0.0,2,1702872722,32
