"driver","datetime","date","longitude","latitude","speed","heading","deviceStatus","session","motionActivity"
jaichand_globalassure,"2023-12-18 14:05:10",2023-12-18,77.4256718,28.6980965,6.2465568,322.70724,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:05:20",2023-12-18,77.4259034,28.6979172,0.03493621,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:05:29",2023-12-18,77.4256002,28.6982857,5.215523,323.42203,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:05:40",2023-12-18,77.4201283,28.70279,14.926139,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:05:50",2023-12-18,77.4238417,28.6966017,8.945116,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:05:56",2023-12-18,77.4253117,28.6986,6.4950995,0.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:06:10",2023-12-18,77.4256558,28.6982802,4.245848,136.4498,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:06:15",2023-12-18,77.425594,28.6986382,0.80715466,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:06:24",2023-12-18,77.4255916,28.6982511,1.4849253,180.0,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:06:44",2023-12-18,77.4278217,28.7022117,24.462145,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:06:59",2023-12-18,77.42563,28.698385,0.4331809,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:07:27",2023-12-18,77.4256967,28.6979433,0.5703663,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:07:39",2023-12-18,77.4255743,28.6982107,2.3544588,338.12854,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:08:06",2023-12-18,77.4256145,28.6984464,17.803843,147.47305,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:08:19",2023-12-18,77.4256408,28.6982537,1.2049662,187.34871,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:08:32",2023-12-18,77.4253113,28.6983636,10.145123,306.3466,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:08:44",2023-12-18,77.425384,28.6982552,4.931325,133.94696,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:08:50",2023-12-18,77.4255031,28.6981547,2.9394312,133.90753,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:09:00",2023-12-18,77.4256434,28.6982807,1.6660229,83.76763,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:09:33",2023-12-18,77.4250529,28.6978966,1.7980134,144.31787,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:09:45",2023-12-18,77.4249278,28.6980057,0.9315927,97.68619,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:09:56",2023-12-18,77.4255058,28.6981979,3.8493671,75.41013,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:10:06",2023-12-18,77.4253036,28.6982425,0.053552434,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:10:22",2023-12-18,77.4245923,28.6988969,1.9718611,303.56763,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:10:34",2023-12-18,77.4255218,28.6985203,2.4141407,179.9998,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:10:46",2023-12-18,77.4255716,28.698146,0.07731331,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:11:10",2023-12-18,77.4252113,28.6995127,0.45746878,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:11:26",2023-12-18,77.425585,28.698175,1.1468011,247.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:11:41",2023-12-18,77.4262989,28.6996561,0.24676122,0.0000314,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:11:56",2023-12-18,77.4254583,28.6993467,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:12:15",2023-12-18,77.4252883,28.69941,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:12:28",2023-12-18,77.4255615,28.698246,12.103828,168.11093,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:13:01",2023-12-18,77.4256689,28.6980079,3.0042033,179.99998,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:13:14",2023-12-18,77.4270401,28.6979599,0.10086471,0.00084337,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:13:26",2023-12-18,77.4258391,28.6980678,2.2973099,210.25977,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:13:39",2023-12-18,77.4271532,28.6997045,0.5355105,0.00000502,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:13:57",2023-12-18,77.4255433,28.69684,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:14:08",2023-12-18,77.4257128,28.6983256,2.3780553,62.628033,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:14:27",2023-12-18,77.4261723,28.697855,0.7016601,180.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:14:39",2023-12-18,77.4256373,28.6983159,3.0314832,33.969055,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:14:52",2023-12-18,77.4262267,28.695435,11.084543,97.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:15:08",2023-12-18,77.4240117,28.6973883,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:15:21",2023-12-18,77.425192,28.6979532,1.0400093,199.39156,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:15:36",2023-12-18,77.42444,28.7002417,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:15:51",2023-12-18,77.425565,28.6981417,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:16:04",2023-12-18,77.4252876,28.6978265,1.2849345,26.683887,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:16:16",2023-12-18,77.4255537,28.6981324,2.148874,0.00003342,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:16:25",2023-12-18,77.4255676,28.6982693,1.8089458,0.00007608,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:16:31",2023-12-18,77.424331,28.6973201,7.822193,180.00021,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:16:46",2023-12-18,77.4231467,28.6975417,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:16:58",2023-12-18,77.423834,28.6984863,1.6706822,0,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:17:10",2023-12-18,77.4250278,28.6980907,3.0281413,179.99995,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:17:18",2023-12-18,77.4250281,28.6978998,2.6807153,179.99994,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:17:24",2023-12-18,77.4246234,28.6982291,0.5732689,359.99945,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:17:39",2023-12-18,77.4253592,28.698331,0.21231811,0.00000001,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:17:54",2023-12-18,77.425225,28.6980733,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:18:06",2023-12-18,77.4255087,28.6982341,1.4012462,0.00012607,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:18:20",2023-12-18,77.4255017,28.6988594,3.5208573,0.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:18:33",2023-12-18,77.4257146,28.6982003,0.5160794,180.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:19:01",2023-12-18,77.4246886,28.6983227,0.01629918,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:19:14",2023-12-18,77.4251826,28.6980775,0.9788229,179.99994,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:19:26",2023-12-18,77.4255065,28.6980589,0.0056591956,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:19:36",2023-12-18,77.425565,28.6982327,1.5061467,0.00006358,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:19:52",2023-12-18,77.4256348,28.6980307,0.05423663,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:20:04",2023-12-18,77.4254495,28.698186,0.16077167,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:20:17",2023-12-18,77.4247967,28.6978711,0.34656003,180.00038,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:20:29",2023-12-18,77.4246381,28.6974006,0.07555163,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:20:41",2023-12-18,77.4254325,28.6981585,1.1288483,16.566694,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:20:54",2023-12-18,77.4240583,28.6984765,0.036874637,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:21:02",2023-12-18,77.4250826,28.6983084,1.3341439,179.99788,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:21:18",2023-12-18,77.4255847,28.6982784,33.361427,90.605934,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:21:32",2023-12-18,77.4247569,28.6980557,1.6535577,359.0729,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:21:45",2023-12-18,77.4254638,28.69847,0.5105073,0.00000657,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:21:57",2023-12-18,77.4252784,28.6981745,1.0607133,230.15436,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:22:08",2023-12-18,77.4246311,28.6987192,0.7782325,359.42703,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:22:21",2023-12-18,77.4260429,28.6978976,0.1953409,179.99992,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:22:31",2023-12-18,77.4257461,28.6982666,3.542649,359.9998,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:23:14",2023-12-18,77.4256311,28.6981533,1.128276,180.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:23:26",2023-12-18,77.4250129,28.6971556,1.0599005,262.33102,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:23:36",2023-12-18,77.4255535,28.6981029,6.2087073,33.113003,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:23:52",2023-12-18,77.4250104,28.6971482,1.6890787,224.45663,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:24:04",2023-12-18,77.4253406,28.6980296,0.7495608,0.00000548,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:24:30",2023-12-18,77.421965,28.69386,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:24:42",2023-12-18,77.419395,28.6947383,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:24:54",2023-12-18,77.418392,28.6937158,0.10092369,180.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:25:08",2023-12-18,77.42311,28.6959067,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:25:20",2023-12-18,77.421435,28.69408,1.3027619,245.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:25:38",2023-12-18,77.4211365,28.6944888,2.223974,359.99988,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:25:44",2023-12-18,77.4245005,28.697366,0.042551465,0.0,2,1702872722,64
jaichand_globalassure,"2023-12-18 14:26:04",2023-12-18,77.4279514,28.6991107,0.0,0.0,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:26:12",2023-12-18,77.4255377,28.6982119,0.0,93.856964,2,1702872722,32
jaichand_globalassure,"2023-12-18 14:26:34",2023-12-18,77.4248492,28.6972856,7.4892774,213.84644,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:26:52",2023-12-18,77.4255231,28.6982052,0.092678934,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:27:22",2023-12-18,77.4252674,28.6981748,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:27:34",2023-12-18,77.4239108,28.6979275,0.46724078,180.00092,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:27:44",2023-12-18,77.423535,28.6978977,3.6368413,264.69556,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:28:23",2023-12-18,77.4254171,28.6982286,0.0063484767,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:28:53",2023-12-18,77.4255193,28.6981198,0.0037682592,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:29:45",2023-12-18,77.4255193,28.6981198,0.0037682592,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:30:45",2023-12-18,77.4252725,28.6978447,0.008317091,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:30:55",2023-12-18,77.4249569,28.6970868,4.354185,180.00002,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:31:01",2023-12-18,77.4255259,28.6981927,0.28467384,0.00000755,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:31:35",2023-12-18,77.4247129,28.6983285,0.0153637035,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:32:05",2023-12-18,77.425533,28.698227,0.0018549783,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:32:47",2023-12-18,77.4246618,28.6979655,0.0762695,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:33:18",2023-12-18,77.4254885,28.6980413,0.029672392,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:33:35",2023-12-18,77.4254953,28.6978302,1.1747411,180.0,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:33:44",2023-12-18,77.4251584,28.698042,0.039415434,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:34:00",2023-12-18,77.4235862,28.6968816,0.6988699,180.00009,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:34:05",2023-12-18,77.4245517,28.6976688,0.1701879,0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:34:15",2023-12-18,77.424266,28.6973056,1.9388747,180.00003,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:34:24",2023-12-18,77.4235959,28.6968771,8.80163,233.92474,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:34:55",2023-12-18,77.4248152,28.6972863,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:35:25",2023-12-18,77.4255213,28.698196,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:35:45",2023-12-18,77.425375,28.698015,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:36:05",2023-12-18,77.4255569,28.6982326,2.666913,36.58177,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:36:30",2023-12-18,77.423755,28.6973467,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:36:51",2023-12-18,77.4222789,28.6972521,0.05613098,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:37:15",2023-12-18,77.4255573,28.6982201,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:37:50",2023-12-18,77.4184075,28.6952571,0.13535058,180.00041,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:38:08",2023-12-18,77.4174564,28.6937749,0.42143926,180.00008,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:38:47",2023-12-18,77.4255399,28.6982215,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:39:05",2023-12-18,77.4250005,28.6983939,0.06130036,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:39:17",2023-12-18,77.4255933,28.698289,5.576715,101.347824,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:39:24",2023-12-18,77.4254379,28.6983882,0.042143747,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:39:37",2023-12-18,77.4255911,28.6982463,2.047563,136.16142,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:40:37",2023-12-18,77.4255943,28.6982385,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:40:57",2023-12-18,77.4255724,28.6982244,5.2491426,251.63368,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:41:33",2023-12-18,77.4258376,28.6982575,0.6912751,180.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:42:15",2023-12-18,77.42539,28.6981717,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:42:59",2023-12-18,77.4255506,28.6982247,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:43:35",2023-12-18,77.4247892,28.6980389,11.860766,254.46115,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:43:55",2023-12-18,77.4249367,28.6979567,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:44:09",2023-12-18,77.4255643,28.6982331,6.0554023,63.340065,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:44:18",2023-12-18,77.4244119,28.6984683,12.216466,283.39505,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:44:29",2023-12-18,77.425544,28.6982293,10.489257,103.525925,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:45:12",2023-12-18,77.4248847,28.6979956,18.600172,248.12253,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:45:29",2023-12-18,77.4255568,28.6982211,8.911385,68.6953,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:45:47",2023-12-18,77.4257778,28.6981845,3.0678046,243.96982,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:46:16",2023-12-18,77.4206,28.6954217,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:46:37",2023-12-18,77.419145,28.6934667,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:47:13",2023-12-18,77.419145,28.6934667,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:48:13",2023-12-18,77.4255988,28.6982422,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:48:43",2023-12-18,77.425617,28.6982528,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:49:28",2023-12-18,77.4258578,28.6984796,0.35237205,180.00006,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:49:43",2023-12-18,77.4255814,28.6982475,3.207368,227.88625,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:50:04",2023-12-18,77.4258778,28.6991239,2.5527012,0.00001079,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:50:26",2023-12-18,77.425624,28.6982452,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:51:06",2023-12-18,77.4256168,28.6982948,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:51:25",2023-12-18,77.4256127,28.6982474,13.012403,245.28552,1,1702872722,32
jaichand_globalassure,"2023-12-18 14:51:58",2023-12-18,77.4254032,28.698258,0.21282353,359.99994,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:52:16",2023-12-18,77.4255784,28.6982548,0.7558281,339.5036,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:52:24",2023-12-18,77.4243926,28.6979005,1.3176408,180.00003,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:52:36",2023-12-18,77.4255392,28.6982294,11.188017,72.72536,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:52:56",2023-12-18,77.4255631,28.6982368,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:53:02",2023-12-18,77.4255519,28.6980833,0.21190158,180.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:53:26",2023-12-18,77.4257291,28.6982838,40.130356,247.02736,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:53:46",2023-12-18,77.4256091,28.6982235,4.2158093,53.98135,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:54:11",2023-12-18,77.4255767,28.6984333,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:55:12",2023-12-18,77.4279052,28.7004317,0.8054305,0.00001305,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:55:31",2023-12-18,77.4255917,28.6977117,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:55:53",2023-12-18,77.4252083,28.6973633,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:56:28",2023-12-18,77.4255954,28.6982391,1.2573338,0.00000114,1,1702872722,8
jaichand_globalassure,"2023-12-18 14:57:25",2023-12-18,77.4258667,28.6977367,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:57:48",2023-12-18,77.4255999,28.6982474,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:59:04",2023-12-18,77.4255457,28.6982296,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:59:10",2023-12-18,77.4262331,28.6976685,0.4957653,180.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:59:34",2023-12-18,77.4255993,28.6982662,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 14:59:34",2023-12-18,77.4255993,28.6982662,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:05:49",2023-12-18,77.4255993,28.6982662,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:06:49",2023-12-18,77.4255673,28.6982346,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:07:18",2023-12-18,77.4255578,28.6982368,8.49254,245.7381,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:07:39",2023-12-18,77.4255617,28.6982332,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:08:15",2023-12-18,77.4271936,28.6983994,13.027796,234.36249,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:08:29",2023-12-18,77.4255304,28.6982146,12.596553,264.11234,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:08:50",2023-12-18,77.41899,28.6925833,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:09:52",2023-12-18,77.4255652,28.6982335,3.7131484,7.2802577,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:11:02",2023-12-18,77.4255691,28.6982311,11.951434,345.64413,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:11:24",2023-12-18,77.4246108,28.6979804,34.76494,253.53105,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:11:46",2023-12-18,77.4255339,28.6982219,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:12:06",2023-12-18,77.4255705,28.6982362,3.027606,203.94398,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:12:39",2023-12-18,77.425552,28.6982277,11.301327,57.87508,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:13:20",2023-12-18,77.4255609,28.6982334,3.872446,12.894196,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:13:40",2023-12-18,77.4255423,28.6982203,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:14:10",2023-12-18,77.4254433,28.69799,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:14:51",2023-12-18,77.4255568,28.6982447,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:16:01",2023-12-18,77.4279557,28.6991153,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:16:31",2023-12-18,77.4255442,28.6982285,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:16:39",2023-12-18,77.428005,28.6989467,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:17:01",2023-12-18,77.4255606,28.698237,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:18:10",2023-12-18,77.4255876,28.6982463,1.6667699,42.48728,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:18:45",2023-12-18,77.4256108,28.6982355,0.0,0.0,2,1702872722,8
jaichand_globalassure,"2023-12-18 15:18:50",2023-12-18,77.4263615,28.6983193,8.904566,82.750206,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:19:05",2023-12-18,77.4256094,28.6982353,6.896337,262.7481,1,1702872722,8
jaichand_globalassure,"2023-12-18 15:19:24",2023-12-18,77.4255457,28.6982255,0.0,0.0,2,1702872722,8
